file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_MTI_ANG_XX.wav,cremad,1081,angry,angry,ANGRY,angry,True,,199.34602463270195,124.37136949494844,93.49728216302742,567.0961238972936,0.07615643739700317,0.5708154506437768
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_MTI_HAP_XX.wav,cremad,1081,happy,happy,HAPPY,happy,True,,207.93588984180593,86.05896101530159,77.01532040487153,471.3307274722993,0.033639054745435715,0.4840989399293286
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_MTI_NEU_XX.wav,cremad,1081,neutral,neutral,NEUTRAL,neutral,True,,117.0448858712122,39.75862279457584,74.94643919137438,234.61689105754613,0.011809141375124454,0.5652173913043478
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_MTI_SAD_XX.wav,cremad,1081,sad,sad,SAD,sad,True,,109.45369841125166,26.678442575142682,80.67270972827288,242.00204856392244,0.010691143572330475,0.5665236051502146
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TAI_ANG_XX.wav,cremad,1081,angry,angry,ANGRY,angry,True,,194.3337688609099,34.47681268804527,150.79001774434073,281.2179827010035,0.06852485984563828,0.5369458128078818
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TAI_HAP_XX.wav,cremad,1081,happy,happy,HAPPY,happy,True,,256.3374777420244,53.10816975458548,179.3515971851895,384.9411884335387,0.0823722779750824,0.6383928571428571
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TAI_NEU_XX.wav,cremad,1081,neutral,neutral,NEUTRAL,neutral,True,,118.48600374449505,34.72241423508209,75.55056533879682,232.53381820736902,0.011648611165583134,0.4791666666666667
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TAI_SAD_XX.wav,cremad,1081,sad,sad,SAD,sad,True,,133.39630281299097,51.676415781863824,97.55224047443795,402.809977999893,0.010171125642955303,0.5019455252918288
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TIE_ANG_XX.wav,cremad,1081,angry,angry,ANGRY,angry,True,,172.7950511117834,96.50438321260086,110.35862765261453,569.5583840459899,0.047155771404504776,0.46441947565543074
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TIE_HAP_XX.wav,cremad,1081,happy,happy,HAPPY,happy,True,,176.36284209512868,44.24219713319896,85.80333961329958,264.67754608770434,0.018017102032899857,0.38
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TIE_NEU_XX.wav,cremad,1081,neutral,neutral,NEUTRAL,neutral,True,,97.4701956529772,9.631254817743324,75.74028458624305,118.08664541734314,0.011959659866988659,0.42857142857142855
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TIE_SAD_XX.wav,cremad,1081,sad,sad,SAD,sad,True,,111.8676641836846,41.166963390400525,78.97243960818567,214.64140793867844,0.006635949015617371,0.26591760299625467
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TSI_ANG_XX.wav,cremad,1081,angry,angry,ANGRY,angry,True,,291.27374728767177,103.8443175295971,159.65612256311843,597.8820463792372,0.08063288778066635,0.37142857142857144
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TSI_HAP_XX.wav,cremad,1081,happy,happy,HAPPY,happy,True,,207.32501810455838,114.00278969529408,76.22044548753419,590.1150877641985,0.028859853744506836,0.18
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TSI_NEU_XX.wav,cremad,1081,neutral,neutral,NEUTRAL,neutral,True,,169.44722689176322,125.72337523490903,77.23985152239143,558.3783854084122,0.011353363282978535,0.391304347826087
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_TSI_SAD_XX.wav,cremad,1081,sad,sad,SAD,sad,True,,133.97492150810498,46.76483328880813,75.20682536849722,234.44721075916055,0.006122072692960501,0.2716049382716049
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_WSI_ANG_XX.wav,cremad,1081,angry,angry,FEARFUL,fearful,False,,170.67053298448045,34.76601930669627,75.1498063186009,231.3178081219776,0.011063521727919579,0.4372623574144487
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_WSI_HAP_XX.wav,cremad,1081,happy,happy,HAPPY,happy,True,,195.6809480689961,57.76634927742416,137.1669298493561,474.42179990105683,0.04144943132996559,0.367003367003367
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_WSI_NEU_XX.wav,cremad,1081,neutral,neutral,NEUTRAL,neutral,True,,117.35458286465824,29.70341375257259,84.6962283689076,241.60534415935868,0.00997993629425764,0.35379061371841153
G:\SpeechProcessing\CREMA-D\AudioWAV\1081_WSI_SAD_XX.wav,cremad,1081,sad,sad,SAD,sad,True,,127.00640519173172,40.45300936177154,96.75802008509326,248.04171284324678,0.007895284332334995,0.3851851851851852
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_DFA_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,268.4784282413508,60.142525919752934,90.24650351304687,383.89285881572243,0.04248463362455368,0.47540983606557374
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_DFA_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,320.34287585569194,65.90863505021308,175.61917012778596,429.2010310987329,0.026749808341264725,0.3263157894736842
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_DFA_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,262.01484947173395,80.52310795794065,176.29705179001542,544.745652800037,0.014402470551431179,0.2512315270935961
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_DFA_SAD_XX.wav,cremad,1082,sad,sad,NEUTRAL,neutral,False,,235.67508854105054,69.14091428228818,102.65335140324974,315.4843995584813,0.013568161055445671,0.36123348017621143
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_ANG_HI.wav,cremad,1082,angry,angry,ANGRY,angry,True,,412.5938079222036,31.2898035732431,323.4239642008312,495.5967799031232,0.09037454426288605,0.4444444444444444
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_ANG_LO.wav,cremad,1082,angry,angry,ANGRY,angry,True,,259.9080515631466,11.272805018919213,224.94916729941588,291.3965562908481,0.03559253737330437,0.34782608695652173
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_ANG_MD.wav,cremad,1082,angry,angry,ANGRY,angry,True,,275.12004499991,42.09551758229172,176.69994540038087,334.207148820158,0.03179487958550453,0.26
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_HAP_HI.wav,cremad,1082,happy,happy,HAPPY,happy,True,,344.32302808768185,100.51347959870417,243.8057834135905,561.130492594198,0.0410006046295166,0.33004926108374383
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_HAP_LO.wav,cremad,1082,happy,happy,HAPPY,happy,True,,348.021120592471,44.73831361738073,257.48791798398184,425.13002274396365,0.016345003619790077,0.25380710659898476
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_HAP_MD.wav,cremad,1082,happy,happy,HAPPY,happy,True,,368.6851034554235,47.2337455606355,269.141614013464,463.95417495840803,0.02165100909769535,0.32620320855614976
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,206.7397849349898,44.83523506609833,74.93552799781222,260.749296351376,0.00964890792965889,0.28421052631578947
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_SAD_HI.wav,cremad,1082,sad,sad,SAD,sad,True,,164.5991405883664,41.17172806723612,100.27891328838648,221.81077440618515,0.006650581490248442,0.2714285714285714
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_SAD_LO.wav,cremad,1082,sad,sad,SAD,sad,True,,165.9399066689517,49.607889710151355,75.59551556732754,266.7144065557735,0.008164818398654461,0.44385026737967914
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IEO_SAD_MD.wav,cremad,1082,sad,sad,SAD,sad,True,,167.19050396847592,46.41062436769736,106.4167581585126,218.29176503457018,0.005622137803584337,0.20982142857142858
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IOM_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,239.38646390655936,29.424490483329027,166.9036066199092,331.83725825231596,0.0508381649851799,0.5375
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IOM_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,268.0929072162139,89.82410686498152,77.5007119835544,406.407598644417,0.037565696984529495,0.6059113300492611
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IOM_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,218.92984884852646,39.60219482570206,88.41258585221972,284.30499867672717,0.02368738129734993,0.5333333333333333
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IOM_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,182.92650732910258,32.947968992508464,110.06101192349946,231.96440849091258,0.015765933319926262,0.4708171206225681
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITH_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,222.9093481106459,55.44466352803972,121.88703605620898,350.8973560156099,0.03034263849258423,0.5230769230769231
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITH_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,301.6913284157755,128.7876055857497,152.24217486871254,581.4613358684531,0.04091532900929451,0.6994818652849741
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITH_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,207.5105610798225,49.62570908612086,87.5448869360402,314.39199082106006,0.021946823224425316,0.48523206751054854
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITH_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,185.14445847200636,46.98425618771508,77.15818237229828,315.903635552235,0.018262285739183426,0.5919282511210763
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITS_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,306.7642843511176,114.60506327237422,145.31387913154995,497.7078868907789,0.04925220087170601,0.4187192118226601
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITS_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,359.79559941791587,139.36267438624884,152.62576579246965,545.8327653860963,0.03448876738548279,0.49473684210526314
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITS_NEU_XX.wav,cremad,1082,neutral,neutral,HAPPY,happy,False,,203.23338619191873,46.91942252184134,155.43533419563357,314.4721545315336,0.019260643050074577,0.45622119815668205
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_ITS_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,187.38316712620585,32.76019407804139,78.24149747442401,243.69998876312724,0.017927514389157295,0.44635193133047213
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWL_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,265.85622847076627,36.92390726378352,158.03535149448948,347.2839901233951,0.06036174297332764,0.5860805860805861
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWL_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,324.3766761193047,79.07915938565608,178.18243736492548,452.8315928286193,0.04212798550724983,0.45982142857142855
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWL_NEU_XX.wav,cremad,1082,neutral,neutral,HAPPY,happy,False,,241.82230880630962,58.910326677174055,147.02517437608924,326.8649477893478,0.02626882866024971,0.61
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWL_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,236.61219092981958,29.50097485431976,160.54328649868202,298.02692004868504,0.017482707276940346,0.488
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWW_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,251.96386138224617,56.500019798219306,150.8230002248439,502.24408850048786,0.05679990351200104,0.5619047619047619
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWW_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,332.30332412564684,105.75676106124348,158.4796476576213,490.1778763841393,0.032679975032806396,0.4827586206896552
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWW_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,212.97948912791205,55.09990081595054,93.26115023958353,279.4909893859411,0.020803865045309067,0.296
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_IWW_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,184.93542928760485,37.244924573531584,75.75711063273091,227.25981449399183,0.016172898933291435,0.44642857142857145
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_MTI_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,244.09256290591998,75.79332825471933,75.81090428441935,419.9369851346132,0.05094226077198982,0.5961538461538461
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_MTI_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,299.17754948821437,84.28363631783988,90.13030104969576,472.02105095934616,0.03846552222967148,0.63
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_MTI_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,202.69656966002336,47.60432619279777,107.54127455432274,387.41554978137157,0.026088625192642212,0.6473214285714286
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_MTI_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,218.67415658308326,41.5877092315591,106.22716038041364,399.5057687033073,0.02048559859395027,0.5125
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TAI_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,359.2432810630814,69.01937739152697,232.0984932565756,523.695645166319,0.06456676870584488,0.4641350210970464
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TAI_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,329.1886580078681,108.5199567868093,83.70604969736966,542.4006500827571,0.03464902192354202,0.445
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TAI_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,279.6588086255881,105.29145753728665,174.96401479677516,565.882467819489,0.023712974041700363,0.45410628019323673
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TAI_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,215.4591212872783,49.37490344677518,75.67736102490481,283.2377686835252,0.019724246114492416,0.48878923766816146
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TIE_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,252.91910259580618,52.01183217012192,129.16938752202915,338.45850807219773,0.05296536535024643,0.4353312302839117
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TIE_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,319.1073280699821,97.4658150190735,167.6170561780628,532.8867595958089,0.03411099687218666,0.4977578475336323
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TIE_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,198.57549848780207,47.72668452325217,83.93930746458727,257.708074897204,0.012813673354685307,0.34220532319391633
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TIE_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,201.88685551845947,48.577291890072495,81.4160408855139,274.54365122203353,0.015505081042647362,0.42258064516129035
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TSI_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,316.86078020638325,79.98958044537775,193.2772517246275,469.75888301261034,0.05649786442518234,0.3248730964467005
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TSI_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,319.8479311455654,97.25738505087487,144.74058788667605,423.28557070693694,0.031974975019693375,0.2611464968152866
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TSI_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,279.2991001807441,67.30539302071857,174.64080845931687,380.6581183811706,0.02604781836271286,0.22535211267605634
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_TSI_SAD_XX.wav,cremad,1082,sad,sad,NEUTRAL,neutral,False,,190.0456177064325,56.71668505894292,100.60967167966629,254.89250281944044,0.017090173438191414,0.25668449197860965
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_WSI_ANG_XX.wav,cremad,1082,angry,angry,ANGRY,angry,True,,260.67907486073824,62.957651905783095,203.41944698177954,599.6641106573287,0.05170774087309837,0.49583333333333335
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_WSI_HAP_XX.wav,cremad,1082,happy,happy,HAPPY,happy,True,,297.8801850740398,63.9502460278443,150.44934734206078,390.3551595811398,0.0340176559984684,0.48826291079812206
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_WSI_NEU_XX.wav,cremad,1082,neutral,neutral,NEUTRAL,neutral,True,,222.04240667520423,64.26159024388387,102.68458284032917,546.3851195443515,0.024865422397851944,0.49765258215962443
G:\SpeechProcessing\CREMA-D\AudioWAV\1082_WSI_SAD_XX.wav,cremad,1082,sad,sad,SAD,sad,True,,208.90981842375348,33.81281313265411,99.89161161572356,283.32733684596263,0.01745857112109661,0.44664031620553357
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_DFA_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,136.34310277025062,82.22413698590162,81.61751045348538,426.7665078920874,0.01878953166306019,0.2935153583617747
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_DFA_HAP_XX.wav,cremad,1083,happy,happy,SAD,sad,False,,108.86978414414914,27.03863846439496,75.29229794255352,141.64765643796326,0.009474379941821098,0.125
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_DFA_NEU_XX.wav,cremad,1083,neutral,neutral,NEUTRAL,neutral,True,,94.23190333907588,8.975327104402169,80.48841459776132,111.4068287804492,0.009988009929656982,0.24
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_DFA_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,101.1965575629456,19.14720549968548,75.13785990598171,131.33483337375444,0.005131949204951525,0.16243654822335024
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_ANG_HI.wav,cremad,1083,angry,angry,ANGRY,angry,True,,117.92988306399282,31.440626618048036,89.03943944943788,263.72053847365873,0.031840842217206955,0.3629441624365482
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_ANG_LO.wav,cremad,1083,angry,angry,ANGRY,angry,True,,116.96869810053978,43.41690676057413,84.68638127108414,262.8785893150466,0.0321747250854969,0.42152466367713004
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_ANG_MD.wav,cremad,1083,angry,angry,ANGRY,angry,True,,202.21942708892243,49.386605132728405,154.12045625158973,316.3589696980453,0.048537980765104294,0.467005076142132
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_HAP_HI.wav,cremad,1083,happy,happy,HAPPY,happy,True,,167.6284526980091,31.713918179296005,84.58302506006706,204.64962554155767,0.08283451199531555,0.49044585987261147
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_HAP_LO.wav,cremad,1083,happy,happy,HAPPY,happy,True,,124.16884921533534,12.485006284697398,106.77169250589525,145.2473030438026,0.015465481206774712,0.2774566473988439
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_HAP_MD.wav,cremad,1083,happy,happy,HAPPY,happy,True,,94.96595323163413,32.01395089016437,75.3452739920173,261.7972284075206,0.01974397897720337,0.43873517786561267
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_NEU_XX.wav,cremad,1083,neutral,neutral,SAD,sad,False,,86.21169265669468,10.887848340564556,74.9256849646879,123.35341744427602,0.005414531100541353,0.1921182266009852
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_SAD_HI.wav,cremad,1083,sad,sad,SAD,sad,True,,109.71896752368163,33.48802807887012,75.12527793592167,231.50786451941076,0.0038206593599170446,0.10835913312693499
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_SAD_LO.wav,cremad,1083,sad,sad,SAD,sad,True,,89.71607867410246,8.766253952719849,75.07822134146481,100.07768718874651,0.004268232733011246,0.15492957746478872
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IEO_SAD_MD.wav,cremad,1083,sad,sad,FEARFUL,fearful,False,,94.86541608019022,10.069428692734416,79.32491056740183,128.98370322305564,0.003822256112471223,0.0989010989010989
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IOM_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,99.26680346817983,15.776329538711087,75.15580875265617,138.3843991054349,0.02480580098927021,0.4953560371517028
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IOM_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,127.5273679251504,27.49215533233731,76.20182266802168,294.92408350522794,0.023303097113966942,0.541871921182266
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IOM_NEU_XX.wav,cremad,1083,neutral,neutral,NEUTRAL,neutral,True,,88.99798896828365,8.71366671465447,75.34608616312772,104.61679644153973,0.010366365313529968,0.34
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IOM_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,105.34772063952236,43.86655638696829,75.52941635922144,291.94767094417546,0.008265062235295773,0.3357142857142857
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITH_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,112.12490746392045,22.349446586732334,75.09716201560454,159.81698964338477,0.023959971964359283,0.3546325878594249
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITH_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,123.70235365438897,62.87486925616169,83.68590692395865,294.4853287244695,0.018134774640202522,0.2600896860986547
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITH_NEU_XX.wav,cremad,1083,neutral,neutral,HAPPY,happy,False,,107.822413831339,23.29921279356764,76.31775541525441,143.39701795891403,0.007645596284419298,0.14396887159533073
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITH_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,93.42393688730091,10.082372551696922,75.42205015481302,113.54022128976764,0.004453541245311499,0.11846689895470383
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITS_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,150.50481619524402,50.26393256472456,90.14058933046739,274.87731678015865,0.04243270307779312,0.3814814814814815
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITS_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,154.55486999120365,71.67744649106189,75.05813166156811,340.80497459110177,0.023560024797916412,0.34375
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITS_NEU_XX.wav,cremad,1083,neutral,neutral,NEUTRAL,neutral,True,,146.5149461352891,93.24065866028211,75.0583821360447,589.7269811484543,0.013239619322121143,0.23735408560311283
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_ITS_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,174.178029505812,52.829778624093485,79.11976423660592,263.7855929621521,0.0070722224190831184,0.1696113074204947
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWL_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,115.52014464066201,67.54735021145163,80.75621156465964,381.1968487660804,0.024080097675323486,0.5231607629427792
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWL_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,104.2428099339395,24.02458056443375,75.3090403403974,153.32754268758524,0.018396617844700813,0.3862815884476534
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWL_NEU_XX.wav,cremad,1083,neutral,neutral,HAPPY,happy,False,,122.91797272251868,85.27919572333525,75.01343951573268,524.7067501866,0.013023768551647663,0.42023346303501946
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWL_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,92.47047899382471,14.486456501214274,77.26916287565845,132.8903444848633,0.00584664149209857,0.1437125748502994
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWW_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,93.73427318592078,21.391272445318478,74.97540882304752,178.07055200408507,0.010744568891823292,0.2593856655290102
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWW_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,191.58469486686164,46.04601697265774,100.82768713610614,304.23052864451205,0.03182912990450859,0.4714285714285714
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWW_NEU_XX.wav,cremad,1083,neutral,neutral,NEUTRAL,neutral,True,,127.62300188776003,19.727197787088745,92.27567610785837,163.46216203971167,0.008749883621931076,0.27312775330396477
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_IWW_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,115.60987387787603,82.60494220184178,75.69637532730763,559.5499824199364,0.00711728585883975,0.3111111111111111
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_MTI_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,151.50930295386652,122.99435099419867,75.14170356786097,510.4560533699926,0.023749105632305145,0.43513513513513513
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_MTI_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,141.9168400832282,51.67442505748246,75.4148346059439,457.52338213665547,0.018528997898101807,0.4423076923076923
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_MTI_NEU_XX.wav,cremad,1083,neutral,neutral,NEUTRAL,neutral,True,,115.15527641652818,72.53771238706655,75.4606652966083,510.1302058242646,0.013182754628360271,0.35580524344569286
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_MTI_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,102.60208757998616,25.597293597908813,75.42897071694324,174.93819389435018,0.00725047942250967,0.30454545454545456
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_TAI_ANG_XX.wav,cremad,1083,angry,angry,ANGRY,angry,True,,107.59527757622237,17.612392304428898,77.42491816655252,145.52724423393195,0.02281184494495392,0.376425855513308
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_TAI_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,98.94536673230752,9.109092572781124,77.09922364009506,120.01566247622382,0.023472269997000694,0.4185022026431718
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_TAI_NEU_XX.wav,cremad,1083,neutral,neutral,HAPPY,happy,False,,94.15580049216426,14.34990505258742,75.35493844652923,121.6239757168127,0.012480334378778934,0.48502994011976047
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_TAI_SAD_XX.wav,cremad,1083,sad,sad,SAD,sad,True,,147.10963098835919,112.38640147928172,77.0583024623964,471.93877451435463,0.006511210929602385,0.20253164556962025
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_TIE_ANG_XX.wav,cremad,1083,angry,angry,DISGUSTED,disgusted,False,,129.19563840528585,114.35902506401365,74.99810679101219,506.9652036268912,0.010300164110958576,0.1347305389221557
G:\SpeechProcessing\CREMA-D\AudioWAV\1083_TIE_HAP_XX.wav,cremad,1083,happy,happy,HAPPY,happy,True,,121.289219109793,82.42862233338144,75.26119633258567,479.96748588958695,0.01223321445286274,0.2793103448275862
