file_path,dataset,speaker_id,ground_truth_raw,ground_truth_4class,e2v_raw,e2v_4class,e2v_correct,e2v_conf_top,mean_f0,std_f0,min_f0,max_f0,energy,speech_rate,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F034.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,228.9662868,47.85064988,84.78119255,287.5300493,0.004854685,0.29,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F035.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,284.8001641,64.77600427,205.0399451,424.411237,0.011435352,0.341463415,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F036.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,276.9753989,78.72787225,100.3980083,468.3249959,0.021754572,0.719594595,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F037.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,282.6941717,65.7544906,145.0702035,454.1757268,0.02297502,0.663414634,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F039.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,268.1767999,56.17383335,157.61166,383.5443819,0.005913692,0.320634921,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F040.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,280.4438774,61.64489405,123.8003918,420.4352778,0.017480284,0.552432432,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_F041.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,233.0415368,54.19558267,85.22170853,320.8359246,0.012132536,0.55511811,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M000.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,136.7305,91.55258417,84.44520923,446.4678268,0.004140439,0.12173913,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M001.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,114.293042,33.56354007,82.35439173,233.0641924,0.008450289,0.487046632,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M007.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,129.9219924,47.67522941,76.28079346,318.4847177,0.009147394,0.420190996,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M010.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,138.6170763,52.82447517,83.28548863,320.4749914,0.015421465,0.690875233,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M013.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,136.891594,36.52093682,82.65889723,223.9731896,0.019094462,0.579881657,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M014.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,192.5260785,67.96335031,82.25330159,421.9032581,0.029213903,0.708920188,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M016.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,153.5883903,40.46422275,90.43975499,307.7290012,0.020149969,0.405498282,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M017.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,112.8766073,19.00366776,85.17852709,139.6566488,0.010345276,0.413461538,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M018.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,147.1736873,108.2901168,83.57913995,589.8143079,0.006833641,0.311740891,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M019.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,138.3489262,29.81688954,88.86409155,199.0906142,0.01591773,0.412371134,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M021.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,198.9247776,43.52709754,134.2992524,496.9118352,0.026182039,0.581081081,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M022.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,156.9509285,50.02480548,80.5504592,284.6019669,0.015151913,0.478902954,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M023.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,176.2089363,37.53603337,98.81015376,287.6969889,0.034920003,0.666666667,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M024.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,116.1766207,24.78382912,76.1710833,318.1749327,0.01127023,0.502952756,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M025.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,165.7451318,35.29501055,97.02466063,230.0667984,0.024937186,0.529411765,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M026.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,169.8984434,94.38211043,77.62975229,597.5756108,0.009073366,0.311355311,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M029.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,303.8961818,81.29932469,167.9024868,435.4318491,0.027661802,0.510869565,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M030.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,213.2791566,138.238459,89.30428911,596.6548729,0.002995357,0.224669604,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M031.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,228.8468515,186.9303177,85.90102782,589.5490936,0.004016743,0.154340836,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M032.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,208.6018879,59.68742195,110.6539993,308.6130777,0.00281422,0.119318182,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M033.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,144.65188,31.17053399,77.73154073,219.1897306,0.011538918,0.248695652,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M034.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,125.3270106,20.41436165,77.61974611,299.5344876,0.012133064,0.361365529,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M036.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,159.789475,80.87855745,78.22052333,371.9724648,0.013583915,0.498783455,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M037.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,273.4998148,81.32839804,93.16881783,458.0770778,0.031682003,0.656084656,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M038.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,181.1990644,47.21616178,79.80584676,435.8013669,0.029317314,0.549019608,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M040.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,111.4427911,15.78865864,81.3778196,145.5528289,0.007377074,0.212014134,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M041.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,138.8373037,65.02912195,75.01896413,591.2671767,0.00971428,0.361403509,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M042.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,151.2795617,60.3188511,76.79128967,320.5601232,0.012535141,0.564383562,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_1\Ses04M_script01_1_M044.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,153.405771,76.7141638,82.7735762,346.5529471,0.006393945,0.35828877,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F000.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,216.3551066,32.07490179,170.9853578,291.8857945,0.006690053,0.32326284,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F001.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,170.6945984,29.8152851,91.24295891,254.3284757,0.00342265,0.452631579,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F002.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,234.331913,55.61151586,89.58021893,391.3944609,0.017621314,0.691489362,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F003.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,240.6611502,59.75078361,154.2264426,394.6824635,0.012315195,0.497395833,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F004.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,201.9801339,49.92739283,79.88491901,288.8192862,0.006666355,0.385714286,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F005.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,207.1031612,29.79763417,149.7553157,258.8718272,0.010088624,0.302521008,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F006.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,221.8279821,44.1329633,159.6820943,326.2123105,0.010754239,0.371527778,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F007.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,174.5920689,24.01183965,97.38178653,217.4883108,0.002766928,0.304615385,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F008.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,230.9164708,32.13018662,167.7808546,301.7868465,0.014341695,0.416893733,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F009.wav,iemocap,Ses04M,angry,angry,SURPRISED,surprised,FALSE,,285.1074711,70.81216057,130.109064,455.8440016,0.023093235,0.62875817,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F010.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,255.3661658,58.23808965,161.381407,393.5485653,0.021195795,0.666666667,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F011.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,236.8358375,62.04868557,85.76355351,463.333381,0.023145732,0.65474339,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F012.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,308.3930471,91.17099465,168.2513279,536.5780209,0.027149342,0.548931384,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F013.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,299.0950704,67.45321266,196.0892483,429.9118101,0.030463692,0.447129909,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F014.wav,iemocap,Ses04M,angry,angry,HAPPY,happy,FALSE,,283.0210951,71.50561492,107.1309177,455.0090917,0.028104335,0.482504604,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F015.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,302.476383,72.74580023,148.4117872,598.0104434,0.0230614,0.443069307,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F016.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,240.7303561,56.82222481,105.5011583,370.1936552,0.019049091,0.764542936,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F018.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,238.0019525,54.29896065,91.2820535,402.6585288,0.030387139,0.740484429,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F020.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,242.4052784,29.38234905,183.2310584,292.6186708,0.004013875,0.231182796,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M000.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,156.9546575,149.4751193,84.44080408,595.4944604,0.003273505,0.181494662,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M003.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,144.7112281,25.95330613,78.20006912,195.2962081,0.013354833,0.373697917,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M005.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,147.5883701,32.97287551,91.84035025,237.9371689,0.010914677,0.470833333,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M006.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,116.6543744,13.40115366,93.44902591,135.8191441,0.007557034,0.227758007,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M007.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,,,,,0.002349855,0,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M011.wav,iemocap,Ses04M,neutral,neutral,HAPPY,happy,FALSE,,183.2632683,92.83352868,107.051646,456.6087324,0.019804163,0.673400673,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M012.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,190.9469539,54.12020775,82.73991627,266.2102123,0.039677113,0.490421456,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M013.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,157.2858108,33.41227813,88.32263626,199.6349328,0.006410433,0.125,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M014.wav,iemocap,Ses04M,neutral,neutral,SAD,sad,FALSE,,197.5467345,80.36783863,76.78316421,298.4941498,0.01314414,0.444444444,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M015.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,214.975004,29.86121581,123.9178839,267.2259279,0.027407844,0.52173913,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M016.wav,iemocap,Ses04M,neutral,neutral,NEUTRAL,neutral,TRUE,,198.0963095,32.41102404,136.4923759,327.957571,0.046973366,0.493775934,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M017.wav,iemocap,Ses04M,neutral,neutral,ANGRY,angry,FALSE,,197.611826,47.93709816,83.08260711,295.9016943,0.034196556,0.489361702,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_M019.wav,iemocap,Ses04M,angry,angry,ANGRY,angry,TRUE,,138.9505093,56.25978635,82.82204043,271.8818016,0.010028381,0.246127367,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_F012.wav,iemocap,Ses04M,happy,happy,HAPPY,happy,TRUE,,241.6311542,35.47773218,180.2881603,313.2048332,0.008855201,0.58490566,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_F013.wav,iemocap,Ses04M,happy,happy,HAPPY,happy,TRUE,,290.3033499,78.75481907,130.8868314,570.7016913,0.01846372,0.659600998,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_F014.wav,iemocap,Ses04M,happy,happy,HAPPY,happy,TRUE,,273.5725546,74.60057497,117.6309601,533.2488803,0.018069437,0.700374532,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_F022.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,256.1929679,63.89722228,170.8157947,587.1654713,0.002988536,0.266423358,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_F023.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,181.786095,48.70750212,83.62900288,247.9575796,0.002864587,0.227272727,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_F027.wav,iemocap,Ses04M,happy,happy,HAPPY,happy,TRUE,,232.3396074,39.9126973,163.1903551,309.4822464,0.01065561,0.47826087,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M022.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,114.5415133,49.20232917,78.93227732,462.4158903,0.005708327,0.279761905,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M023.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,150.5438887,16.41271347,119.683612,190.4861937,0.009126035,0.173913043,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M024.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,115.9816411,22.64387732,76.19559166,229.5895684,0.00862176,0.308522114,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M025.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,119.2167872,11.11082692,96.05182171,132.9889998,0.004818397,0.169154229,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M026.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,122.5057865,41.00876325,78.02520248,255.3507844,0.005506779,0.180327869,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M027.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,133.0005554,71.71203081,82.16995212,588.6153694,0.008087738,0.40034965,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M028.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,116.1137683,16.56333158,78.70485952,159.2358426,0.012509473,0.423832092,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M030.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,112.6259412,19.51788899,79.24180477,299.6689669,0.011375781,0.434966216,
C:\Users\nevo\.cache\kagglehub\datasets\dejolilandry\iemocapfullrelease\versions\1\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_3\Ses04M_script01_3_M031.wav,iemocap,Ses04M,sad,sad,SAD,sad,TRUE,,121.0131574,27.68873429,77.33233676,304.2466688,0.009241955,0.30995671,
